session_id,subscriber_id,date,genre,device,duration_min,rating
54053,1367,2024-04-01,Drama,Laptop,81,5
50586,1050,2024-05-09,Horror,Mobile,83,5
50267,1475,2024-03-10,Horror,Mobile,7,5
52811,1266,2024-03-11,Action,Laptop,35,4
51853,1445,2024-06-09,Animation,Smart TV,28,4
50196,1293,2024-07-27,Drama,Smart TV,36,5
50126,1428,2024-04-12,Drama,Smart TV,13,3
51360,1110,2024-07-09,Drama,Smart TV,53,3
50177,1437,2024-06-03,Series,Laptop,32,5
54496,1224,2024-08-13,Romance,Laptop,27,2
54876,1198,2024-08-19,Action,Mobile,99,5
52145,1119,2024-03-30,Romance,Laptop,11,5
53051,1360,2024-07-07,Horror,Smart TV,15,4
51184,1553,2024-03-21,Romance,Smart TV,49,3
54159,1387,2024-04-17,Documentary,Smart TV,42,4
54311,1041,2024-06-01,Series,Mobile,27,5
52578,1200,2024-08-28,Horror,Laptop,44,5
52762,1100,2024-07-21,Series,Laptop,22,4
54607,1314,2024-08-25,Action,Smart TV,90,4
53285,1528,2024-04-15,Romance,Smart TV,83,4
50562,1442,2024-05-18,Animation,Smart TV,51,4
50030,1527,2024-08-08,Comedy,Smart TV,90,5
52796,1101,2024-07-15,Animation,Smart TV,83,3
50334,1007,2024-01-16,Action,Mobile,63,4
52647,1472,2024-03-05,Documentary,Smart TV,102,5
53539,1508,2024-01-11,Action,Tablet,46,3
54873,1290,2024-01-31,Drama,Tablet,30,5
50091,1325,2024-04-10,Documentary,Smart TV,72,5
50708,1099,2024-06-29,Series,Laptop,17,3
54673,1466,2024-02-24,Romance,Laptop,85,4
52320,1066,2024-05-24,Drama,Laptop,52,4
53377,1148,2024-01-27,Series,Smart TV,40,4
52603,1428,2024-08-12,Drama,Smart TV,75,3
51388,1514,2024-05-30,Documentary,Smart TV,37,5
53404,1273,2024-04-28,Horror,Mobile,63,2
51407,1417,2024-06-17,Horror,Mobile,41,4
53454,1583,2024-05-16,Comedy,Tablet,71,5
53334,1373,2024-01-06,Series,Mobile,14,3
51417,1527,2024-06-07,Animation,Mobile,63,5
53690,1188,2024-05-28,Documentary,Laptop,48,4
50185,1545,2024-02-29,Horror,Laptop,73,5
54223,1398,2024-05-17,Drama,Mobile,40,4
54970,1328,2024-08-12,Comedy,Laptop,49,4
54433,1089,2024-07-10,Romance,Laptop,48,5
51241,1458,2024-08-28,Action,Smart TV,81,4
52102,1141,2024-03-14,Animation,Mobile,81,3
52797,1086,2024-02-27,Romance,Laptop,25,4
53429,1544,2024-03-02,Documentary,Smart TV,30,5
53339,1179,2024-04-10,Horror,Tablet,59,4
53647,1301,2024-01-11,Romance,Laptop,68,4
51293,1536,2024-05-01,Romance,Smart TV,59,5
51896,1142,2024-06-09,Documentary,Smart TV,47,4
50575,1522,2024-01-23,Comedy,Mobile,55,5
51604,1137,2024-05-10,Romance,Mobile,33,1
54352,1329,2024-02-09,Series,Laptop,46,5
51350,1165,2024-03-24,Drama,Smart TV,42,5
53272,1194,2024-06-19,Animation,Laptop,88,3
51833,1221,2024-04-09,Romance,Mobile,5,3
53107,1142,2024-08-17,Series,Laptop,82,5
54830,1126,2024-05-04,Series,Laptop,103,3
54082,1324,2024-08-28,Documentary,Smart TV,37,4
54605,1179,2024-04-06,Series,Smart TV,59,3
52940,1262,2024-06-18,Action,Smart TV,89,5
53308,1131,2024-03-28,Romance,Laptop,13,4
52343,1252,2024-05-08,Horror,Smart TV,8,4
50871,1457,2024-05-21,Comedy,Laptop,105,2
52103,1439,2024-06-01,Animation,Laptop,86,3
53838,1353,2024-08-04,Animation,Laptop,5,3
50384,1496,2024-01-30,Comedy,Laptop,31,4
50068,1488,2024-08-02,Horror,Smart TV,82,1
52141,1336,2024-06-10,Romance,Laptop,10,4
52250,1489,2024-04-05,Romance,Mobile,50,4
50154,1213,2024-06-10,Documentary,Mobile,91,5
52427,1543,2024-06-04,Comedy,Tablet,63,5
51386,1504,2024-03-18,Action,Laptop,67,5
50087,1340,2024-01-28,Romance,Mobile,74,3
53669,1069,2024-01-06,Animation,Tablet,93,4
53958,1586,2024-07-18,Drama,Smart TV,23,3
53818,1410,2024-03-11,Animation,Mobile,40,3
54570,1198,2024-04-17,Comedy,Laptop,58,4
51723,1128,2024-03-11,Comedy,Smart TV,45,4
51230,1063,2024-03-29,Series,Smart TV,77,5
54780,1288,2024-08-17,Horror,Smart TV,53,4
54603,1012,2024-07-09,Animation,Smart TV,7,4
51784,1243,2024-05-14,Documentary,Mobile,50,5
50850,1343,2024-04-22,Action,Tablet,30,5
51889,1058,2024-08-04,Action,Mobile,19,2
54707,1228,2024-07-29,Action,Laptop,56,3
54124,1456,2024-03-21,Romance,Tablet,5,3
51074,1491,2024-03-14,Horror,Mobile,55,4
50768,1007,2024-08-27,Romance,Smart TV,79,5
52856,1471,2024-04-07,Animation,Mobile,86,5
50585,1413,2024-08-05,Romance,Smart TV,44,4
54869,1230,2024-08-12,Animation,Laptop,56,4
53839,1001,2024-07-26,Series,Laptop,42,3
50802,1552,2024-07-23,Comedy,Mobile,120,5
50480,1305,2024-06-07,Horror,Laptop,58,4
52498,1490,2024-05-22,Series,Smart TV,6,5
53231,1529,2024-06-10,Horror,Laptop,81,2
52490,1501,2024-05-14,Action,Laptop,56,4
51666,1546,2024-06-24,Action,Tablet,71,4
54871,1570,2024-03-07,Drama,Mobile,71,4
54483,1020,2024-08-15,Documentary,Smart TV,87,4
50744,1171,2024-08-18,Animation,Laptop,110,5
52229,1190,2024-02-07,Romance,Smart TV,69,3
50227,1319,2024-05-26,Animation,Tablet,75,4
53555,1570,2024-08-26,Horror,Tablet,56,4
51731,1382,2024-01-04,Action,Smart TV,14,2
50799,1055,2024-02-02,Animation,Laptop,21,4
52850,1109,2024-08-27,Animation,Smart TV,78,3
50440,1271,2024-03-16,Documentary,Mobile,5,1
54181,1430,2024-08-06,Drama,Laptop,5,5
53864,1524,2024-06-17,Series,Mobile,33,4
53498,1587,2024-06-14,Comedy,Laptop,55,4
52911,1402,2024-03-07,Romance,Laptop,48,5
51715,1462,2024-02-03,Action,Smart TV,42,4
53858,1127,2024-02-14,Documentary,Laptop,58,3
53551,1286,2024-08-01,Animation,Mobile,55,4
50896,1547,2024-01-06,Action,Smart TV,85,4
53809,1452,2024-06-06,Comedy,Mobile,5,4
53024,1362,2024-08-05,Series,Mobile,56,5
54516,1308,2024-04-02,Action,Tablet,79,5
54493,1009,2024-04-19,Horror,Smart TV,36,4
50680,1512,2024-02-08,Comedy,Laptop,53,4
50966,1459,2024-03-04,Action,Laptop,76,3
53082,1042,2024-08-13,Animation,Smart TV,71,3
52289,1148,2024-06-03,Documentary,Tablet,5,5
51557,1312,2024-04-24,Series,Smart TV,5,5
54239,1053,2024-05-20,Drama,Mobile,41,4
52116,1200,2024-01-17,Action,Mobile,72,4
50633,1068,2024-04-30,Series,Mobile,81,5
52741,1130,2024-02-16,Action,Laptop,43,4
50656,1020,2024-07-26,Horror,Smart TV,95,4
53137,1481,2024-01-06,Romance,Smart TV,48,4
52921,1562,2024-02-11,Action,Mobile,42,2
51957,1296,2024-07-09,Romance,Smart TV,79,5
51405,1064,2024-02-27,Documentary,Mobile,65,4
52270,1050,2024-01-06,Drama,Tablet,59,3
52582,1303,2024-08-11,Drama,Laptop,62,5
50973,1420,2024-01-24,Horror,Mobile,45,3
53033,1267,2024-07-29,Romance,Smart TV,73,4
53023,1103,2024-04-21,Animation,Smart TV,43,5
53835,1313,2024-02-18,Series,Tablet,126,3
54073,1542,2024-01-12,Horror,Laptop,65,5
53351,1374,2024-03-13,Action,Tablet,77,5
54672,1296,2024-04-03,Horror,Laptop,78,5
53634,1511,2024-07-19,Comedy,Laptop,34,4
50389,1549,2024-02-01,Romance,Mobile,90,4
52890,1155,2024-01-20,Horror,Mobile,49,5
50532,1105,2024-02-11,Action,Laptop,53,4
53159,1219,2024-03-21,Drama,Laptop,69,5
54347,1451,2024-06-27,Animation,Mobile,50,5
53660,1326,2024-01-16,Romance,Laptop,98,3
54289,1415,2024-05-01,Animation,Mobile,22,4
50231,1240,2024-05-29,Romance,Tablet,88,5
52999,1250,2024-08-06,Documentary,Mobile,62,4
51696,1470,2024-05-24,Action,Laptop,35,3
53113,1119,2024-06-09,Series,Smart TV,5,3
54136,1036,2024-01-09,Horror,Smart TV,5,4
53022,1171,2024-05-05,Horror,Smart TV,80,3
53688,1562,2024-01-23,Animation,Laptop,66,4
51426,1067,2024-04-07,Comedy,Smart TV,63,3
52206,1413,2024-02-27,Documentary,Mobile,74,5
53161,1430,2024-08-23,Drama,Laptop,51,4
51824,1154,2024-05-14,Horror,Laptop,74,4
54013,1356,2024-08-22,Horror,Smart TV,17,4
52836,1444,2024-05-30,Action,Smart TV,90,5
54834,1553,2024-07-06,Horror,Smart TV,66,4
50707,1254,2024-07-15,Comedy,Laptop,5,4
51425,1189,2024-08-04,Documentary,Smart TV,20,5
50983,1102,2024-02-24,Action,Smart TV,74,5
54191,1482,2024-06-07,Drama,Tablet,127,4
54628,1296,2024-02-22,Animation,Smart TV,89,4
50974,1316,2024-06-22,Action,Smart TV,28,4
51949,1406,2024-06-17,Action,Smart TV,76,4
52450,1315,2024-03-21,Drama,Smart TV,52,5
53501,1112,2024-07-23,Drama,Mobile,84,5
51828,1403,2024-07-01,Documentary,Smart TV,7,2
50917,1587,2024-02-13,Horror,Mobile,5,4
51034,1246,2024-07-01,Action,Laptop,23,4
53943,1587,2024-01-20,Comedy,Mobile,5,5
50977,1479,2024-02-11,Series,Mobile,97,5
54536,1518,2024-06-01,Series,Laptop,83,4
54891,1563,2024-06-13,Romance,Smart TV,53,3
53816,1014,2024-08-05,Action,Smart TV,12,4
54456,1255,2024-03-21,Series,Smart TV,44,5
50894,1575,2024-05-12,Animation,Tablet,61,1
52584,1118,2024-01-17,Documentary,Smart TV,73,5
50797,1397,2024-03-22,Horror,Mobile,34,5
53552,1334,2024-07-19,Horror,Laptop,27,2
53801,1556,2024-03-07,Comedy,Smart TV,12,4
52721,1442,2024-07-02,Horror,Laptop,111,1
54463,1245,2024-05-13,Horror,Smart TV,23,5
50998,1340,2024-06-08,Romance,Smart TV,73,4
52019,1195,2024-01-24,Documentary,Laptop,61,5
51912,1125,2024-07-24,Action,Mobile,56,2
51271,1194,2024-02-26,Animation,Laptop,89,4
52910,1460,2024-07-13,Romance,Laptop,29,4
50627,1540,2024-04-30,Drama,Mobile,46,4
54761,1263,2024-05-24,Horror,Smart TV,73,5
54006,1250,2024-08-24,Series,Smart TV,89,5
52098,1149,2024-03-14,Romance,Smart TV,93,3
54924,1519,2024-06-24,Horror,Smart TV,80,5
50823,1288,2024-08-13,Series,Mobile,73,4
51956,1190,2024-01-05,Drama,Mobile,19,5
50364,1034,2024-07-03,Drama,Mobile,5,4
52775,1079,2024-03-25,Comedy,Smart TV,92,3
53627,1142,2024-03-09,Horror,Laptop,47,4
53512,1344,2024-04-05,Romance,Smart TV,52,5
52302,1272,2024-06-17,Horror,Mobile,57,5
50475,1259,2024-06-15,Series,Tablet,31,4
50481,1321,2024-08-03,Action,Laptop,82,4
53222,1505,2024-03-07,Horror,Smart TV,26,4
52170,1175,2024-01-08,Action,Mobile,60,4
50095,1022,2024-03-28,Romance,Laptop,100,4
51744,1090,2024-06-15,Drama,Laptop,55,3
52585,1166,2024-08-03,Action,Mobile,93,4
52944,1021,2024-03-18,Comedy,Mobile,52,4
52947,1086,2024-08-09,Action,Laptop,63,5
50845,1092,2024-01-06,Romance,Laptop,33,3
50504,1120,2024-07-06,Comedy,Laptop,32,1
52749,1288,2024-07-10,Comedy,Laptop,94,5
54825,1293,2024-04-24,Drama,Smart TV,71,5
52880,1039,2024-07-09,Action,Mobile,63,5
50653,1008,2024-03-18,Documentary,Tablet,42,3
52998,1599,2024-05-03,Comedy,Mobile,9,4
52281,1051,2024-01-23,Series,Mobile,53,4
54343,1210,2024-03-15,Romance,Laptop,108,4
50315,1025,2024-04-26,Romance,Laptop,78,5
53619,1193,2024-08-03,Action,Mobile,58,4
51935,1176,2024-04-11,Comedy,Mobile,77,4
53762,1156,2024-02-09,Documentary,Mobile,78,2
52939,1003,2024-08-11,Action,Smart TV,55,1
54669,1581,2024-07-24,Series,Mobile,57,5
51061,1213,2024-04-11,Drama,Mobile,36,5
54306,1527,2024-01-19,Romance,Smart TV,73,3
53951,1176,2024-04-19,Comedy,Mobile,94,4
50465,1353,2024-03-13,Documentary,Laptop,66,5
54659,1078,2024-08-09,Action,Laptop,66,1
53707,1438,2024-01-01,Horror,Mobile,9,4
52394,1545,2024-01-12,Animation,Laptop,5,4
52934,1085,2024-08-02,Series,Laptop,32,3
53570,1048,2024-02-18,Documentary,Mobile,5,4
52410,1266,2024-07-16,Animation,Laptop,69,4
53702,1557,2024-02-06,Action,Smart TV,92,2
52095,1572,2024-03-01,Animation,Mobile,30,4
51899,1385,2024-01-28,Drama,Laptop,92,4
54980,1022,2024-03-03,Series,Smart TV,74,5
50949,1271,2024-05-17,Action,Mobile,28,5
50540,1550,2024-01-18,Drama,Smart TV,64,4
53561,1491,2024-01-10,Animation,Smart TV,46,4
53443,1352,2024-07-07,Action,Mobile,5,5
50211,1048,2024-07-22,Action,Smart TV,18,5
52652,1379,2024-05-11,Series,Mobile,32,4
53675,1301,2024-05-30,Documentary,Mobile,64,5
50698,1139,2024-04-03,Comedy,Smart TV,75,4
53387,1362,2024-03-13,Action,Smart TV,58,3
51835,1018,2024-02-05,Animation,Mobile,94,5
53843,1325,2024-06-10,Comedy,Tablet,5,4
51916,1221,2024-08-02,Animation,Tablet,32,4
54713,1008,2024-04-13,Romance,Smart TV,17,3
50692,1038,2024-01-01,Animation,Laptop,114,5
50053,1326,2024-01-30,Action,Mobile,8,5
53736,1277,2024-06-17,Animation,Smart TV,94,4
51624,1351,2024-05-06,Comedy,Smart TV,6,4
53508,1087,2024-02-11,Horror,Smart TV,50,2
53085,1089,2024-03-26,Documentary,Smart TV,75,5
52708,1294,2024-08-06,Animation,Smart TV,15,4
51553,1046,2024-02-04,Horror,Mobile,5,2
50194,1593,2024-04-16,Horror,Tablet,39,5
51490,1589,2024-06-04,Animation,Smart TV,24,5
54861,1072,2024-02-06,Romance,Laptop,27,4
52666,1479,2024-08-25,Documentary,Laptop,76,4
51671,1307,2024-06-01,Series,Mobile,74,5
50841,1009,2024-03-10,Romance,Laptop,28,2
52745,1124,2024-07-30,Animation,Laptop,47,3
50964,1474,2024-01-17,Drama,Laptop,89,4
54842,1572,2024-08-02,Action,Laptop,95,5
51687,1336,2024-02-05,Horror,Laptop,5,5
50260,1439,2024-05-28,Drama,Laptop,25,3
51363,1009,2024-03-28,Action,Mobile,23,3
54368,1143,2024-08-02,Comedy,Laptop,49,4
53270,1349,2024-03-10,Documentary,Smart TV,43,5
52800,1539,2024-04-20,Action,Mobile,38,3
50583,1020,2024-01-04,Horror,Laptop,49,1
51209,1592,2024-04-02,Documentary,Laptop,40,3
54886,1276,2024-03-26,Series,Smart TV,42,5
54666,1576,2024-08-21,Action,Laptop,5,3
54070,1334,2024-01-10,Romance,Laptop,5,5
53701,1009,2024-08-05,Comedy,Smart TV,14,4
51007,1014,2024-03-15,Series,Mobile,56,3
51498,1163,2024-07-29,Series,Laptop,5,4
51460,1205,2024-03-25,Comedy,Smart TV,53,3
51572,1565,2024-07-15,Horror,Laptop,87,4
53777,1400,2024-01-12,Romance,Smart TV,48,5
51655,1038,2024-07-28,Animation,Smart TV,59,3
53083,1589,2024-05-02,Animation,Smart TV,39,5
54504,1319,2024-02-23,Documentary,Laptop,58,5
50284,1421,2024-06-22,Documentary,Laptop,5,3
51177,1440,2024-01-04,Comedy,Mobile,82,4
54024,1464,2024-04-15,Horror,Laptop,69,5
50827,1207,2024-07-24,Horror,Mobile,29,4
50624,1444,2024-01-06,Series,Laptop,60,1
51005,1042,2024-02-06,Animation,Smart TV,41,3
53921,1214,2024-02-10,Romance,Laptop,83,4
51895,1181,2024-02-09,Series,Mobile,52,5
50733,1187,2024-01-07,Romance,Laptop,57,5
53438,1067,2024-01-08,Animation,Smart TV,103,3
50232,1553,2024-03-18,Animation,Smart TV,55,5
50022,1312,2024-04-11,Comedy,Smart TV,5,4
53441,1258,2024-03-24,Action,Laptop,46,5
54881,1383,2024-08-24,Series,Smart TV,73,5
52446,1451,2024-05-31,Comedy,Mobile,62,3
53294,1453,2024-02-05,Romance,Smart TV,36,4
53636,1020,2024-07-10,Comedy,Smart TV,107,2
51330,1306,2024-06-06,Documentary,Mobile,12,3
52610,1523,2024-07-30,Documentary,Laptop,50,3
53544,1101,2024-04-13,Horror,Laptop,78,4
53349,1465,2024-07-29,Documentary,Laptop,9,4
52575,1257,2024-06-19,Documentary,Smart TV,69,4
51084,1167,2024-02-27,Horror,Smart TV,25,5
50427,1338,2024-08-12,Animation,Mobile,103,4
54112,1026,2024-01-16,Drama,Mobile,29,5
54015,1175,2024-02-11,Romance,Laptop,46,3
53164,1428,2024-01-30,Action,Mobile,32,3
51003,1252,2024-01-12,Romance,Smart TV,51,4
54039,1175,2024-05-21,Action,Mobile,44,5
54567,1172,2024-08-13,Documentary,Mobile,55,4
53919,1278,2024-08-17,Horror,Laptop,71,4
54165,1114,2024-07-17,Comedy,Mobile,31,5
52300,1368,2024-02-29,Action,Smart TV,79,5
52895,1186,2024-03-29,Documentary,Laptop,69,4
54544,1168,2024-08-16,Comedy,Laptop,60,5
52570,1146,2024-04-20,Series,Mobile,16,4
50791,1438,2024-03-17,Romance,Mobile,53,4
50581,1387,2024-04-03,Horror,Smart TV,28,5
52440,1537,2024-06-05,Action,Laptop,110,4
52174,1548,2024-05-06,Horror,Smart TV,62,4
51482,1092,2024-02-18,Horror,Smart TV,43,4
53475,1020,2024-03-12,Documentary,Smart TV,123,4
50047,1219,2024-03-16,Action,Laptop,26,5
53517,1291,2024-07-21,Drama,Mobile,49,5
54601,1497,2024-02-24,Comedy,Smart TV,73,4
53842,1235,2024-04-09,Drama,Mobile,53,4
52371,1352,2024-05-22,Drama,Laptop,5,5
53087,1520,2024-07-02,Horror,Smart TV,14,4
53893,1583,2024-06-25,Comedy,Laptop,94,4
51205,1472,2024-06-18,Series,Smart TV,83,3
53831,1580,2024-07-01,Documentary,Mobile,30,5
54323,1285,2024-05-03,Series,Smart TV,41,4
50721,1130,2024-02-03,Comedy,Laptop,42,3
52124,1482,2024-05-02,Horror,Laptop,77,5
54065,1118,2024-08-25,Documentary,Laptop,77,4
51860,1081,2024-03-17,Comedy,Smart TV,76,5
52715,1475,2024-04-24,Series,Smart TV,28,4
50566,1178,2024-01-26,Documentary,Tablet,60,4
51894,1501,2024-02-23,Animation,Smart TV,37,3
54714,1117,2024-03-12,Drama,Smart TV,51,5
53798,1105,2024-01-28,Series,Mobile,28,4
54408,1131,2024-06-15,Drama,Laptop,46,3
50735,1242,2024-06-30,Drama,Smart TV,48,5
53511,1343,2024-05-21,Animation,Smart TV,45,4
52508,1030,2024-08-17,Action,Laptop,62,4
52516,1050,2024-01-01,Comedy,Mobile,69,4
52625,1293,2024-08-26,Documentary,Laptop,38,4
54656,1252,2024-03-18,Drama,Mobile,92,4
51354,1270,2024-05-31,Documentary,Laptop,66,4
50134,1293,2024-02-20,Drama,Smart TV,41,4
54354,1435,2024-01-22,Romance,Smart TV,68,4
53038,1296,2024-01-25,Romance,Mobile,68,4
51675,1240,2024-04-29,Romance,Mobile,59,2
54694,1273,2024-07-21,Animation,Mobile,56,4
52597,1431,2024-07-09,Action,Mobile,99,2
52472,1217,2024-07-19,Horror,Tablet,72,4
50893,1364,2024-05-04,Action,Laptop,48,4
50200,1590,2024-03-26,Animation,Smart TV,51,4
50234,1088,2024-07-30,Romance,Laptop,30,4
53957,1013,2024-06-05,Action,Laptop,17,5
50628,1284,2024-05-08,Romance,Mobile,29,4
50622,1386,2024-08-03,Series,Smart TV,35,5
53020,1509,2024-05-12,Drama,Mobile,78,4
50071,1072,2024-05-23,Comedy,Laptop,87,5
52251,1278,2024-04-28,Comedy,Smart TV,38,5
50264,1525,2024-04-09,Drama,Smart TV,28,4
53371,1475,2024-07-28,Animation,Smart TV,47,4
51423,1534,2024-01-29,Romance,Smart TV,41,3
50040,1578,2024-01-03,Comedy,Mobile,59,5
54770,1075,2024-07-06,Drama,Mobile,22,5
54534,1253,2024-04-13,Action,Laptop,88,4
51793,1052,2024-06-28,Romance,Mobile,62,4
50866,1044,2024-06-27,Action,Laptop,60,5
53388,1391,2024-07-24,Romance,Smart TV,52,5
50681,1270,2024-04-14,Romance,Tablet,135,5
54188,1153,2024-02-03,Series,Mobile,78,5
54923,1101,2024-02-06,Drama,Laptop,49,4
54359,1466,2024-01-21,Drama,Laptop,51,1
51854,1197,2024-07-09,Documentary,Tablet,90,5
52830,1389,2024-05-27,Horror,Laptop,24,2
52057,1495,2024-08-16,Action,Smart TV,42,4
54014,1259,2024-04-18,Drama,Mobile,23,4
52664,1074,2024-06-21,Action,Smart TV,20,5
53792,1465,2024-07-20,Romance,Mobile,47,4
52977,1460,2024-06-27,Action,Laptop,57,5
51500,1356,2024-08-02,Action,Mobile,61,4
51584,1463,2024-07-31,Romance,Tablet,83,4
51590,1095,2024-02-01,Drama,Smart TV,52,4
54502,1520,2024-05-02,Documentary,Smart TV,25,4
53250,1073,2024-07-28,Action,Laptop,47,5
52886,1067,2024-08-09,Comedy,Laptop,66,3
51496,1144,2024-02-20,Romance,Mobile,37,4
50414,1023,2024-06-23,Series,Laptop,20,4
50990,1176,2024-04-22,Animation,Smart TV,64,4
54111,1519,2024-01-30,Drama,Tablet,58,3
53395,1355,2024-04-17,Horror,Laptop,35,4
54940,1054,2024-08-15,Action,Mobile,57,5
52052,1535,2024-03-08,Romance,Smart TV,36,5
51352,1464,2024-04-26,Horror,Smart TV,9,4
51006,1345,2024-04-15,Action,Laptop,75,1
52832,1147,2024-07-03,Animation,Laptop,30,3
51235,1173,2024-08-02,Horror,Smart TV,40,5
53936,1083,2024-04-24,Series,Smart TV,24,5
54117,1399,2024-04-13,Action,Mobile,5,4
52493,1073,2024-06-04,Romance,Mobile,14,5
54762,1142,2024-05-02,Documentary,Tablet,62,4
52453,1269,2024-01-29,Series,Smart TV,47,3
52682,1313,2024-03-10,Animation,Tablet,45,4
52948,1186,2024-06-23,Action,Smart TV,35,5
50031,1522,2024-05-13,Horror,Tablet,55,5
51989,1181,2024-02-06,Animation,Mobile,83,5
51886,1486,2024-07-14,Action,Laptop,116,5
50953,1506,2024-02-19,Drama,Laptop,74,5
50929,1112,2024-08-04,Comedy,Smart TV,69,4
53776,1231,2024-08-07,Documentary,Smart TV,61,4
52683,1163,2024-03-20,Romance,Mobile,7,5
50921,1535,2024-06-10,Horror,Tablet,72,4
53444,1154,2024-07-19,Romance,Smart TV,65,4
50535,1145,2024-01-29,Documentary,Laptop,52,4
54919,1416,2024-01-12,Romance,Laptop,56,5
53201,1394,2024-04-22,Action,Mobile,87,5
53415,1575,2024-01-22,Horror,Smart TV,65,5
50873,1272,2024-03-09,Series,Mobile,34,5
50111,1294,2024-03-01,Romance,Laptop,30,4
52983,1519,2024-07-28,Documentary,Mobile,84,5
54114,1525,2024-02-22,Animation,Mobile,56,2
50997,1465,2024-05-02,Animation,Laptop,24,4
50956,1391,2024-01-12,Action,Laptop,60,4
50190,1167,2024-05-07,Romance,Mobile,28,1
53076,1512,2024-04-18,Horror,Smart TV,92,5
52381,1189,2024-07-25,Animation,Tablet,50,4
51389,1374,2024-04-14,Comedy,Laptop,39,5
51665,1319,2024-05-06,Comedy,Laptop,96,5
50252,1385,2024-04-21,Documentary,Mobile,10,3
50529,1372,2024-06-20,Romance,Mobile,108,5
53018,1439,2024-02-05,Drama,Mobile,37,2
51801,1204,2024-03-14,Comedy,Smart TV,72,4
53743,1165,2024-02-05,Documentary,Laptop,52,5
53941,1545,2024-07-06,Series,Smart TV,32,3
51244,1009,2024-03-29,Comedy,Smart TV,50,5
51207,1237,2024-07-13,Romance,Laptop,65,4
54043,1552,2024-04-10,Series,Laptop,71,5
52288,1446,2024-07-09,Documentary,Mobile,34,4
54184,1222,2024-02-14,Horror,Mobile,74,5
51022,1477,2024-08-02,Comedy,Smart TV,57,4
51358,1119,2024-05-11,Series,Smart TV,45,5
51445,1599,2024-05-17,Animation,Laptop,30,4
50614,1261,2024-08-10,Drama,Mobile,8,5
54941,1040,2024-05-24,Drama,Mobile,41,3
50611,1462,2024-08-22,Animation,Smart TV,44,5
51246,1481,2024-05-28,Series,Smart TV,56,3
52722,1536,2024-07-11,Romance,Tablet,87,4
52577,1127,2024-04-28,Horror,Tablet,61,5
53700,1308,2024-03-21,Documentary,Smart TV,100,4
51026,1554,2024-08-27,Comedy,Smart TV,56,4
50659,1334,2024-01-23,Horror,Smart TV,66,4
54193,1041,2024-01-22,Documentary,Smart TV,64,4
51157,1563,2024-04-14,Romance,Laptop,94,4
53822,1265,2024-01-17,Animation,Laptop,5,4
51781,1593,2024-01-01,Animation,Laptop,29,3
50438,1443,2024-05-02,Horror,Laptop,49,4
50492,1475,2024-06-02,Series,Laptop,54,5
52091,1314,2024-02-10,Horror,Laptop,63,5
51578,1351,2024-02-14,Animation,Laptop,29,4
50394,1503,2024-06-15,Drama,Mobile,66,5
50787,1310,2024-05-25,Romance,Smart TV,38,4
52462,1219,2024-05-01,Comedy,Smart TV,65,5
51048,1441,2024-02-07,Documentary,Smart TV,34,3
51150,1207,2024-02-11,Action,Laptop,33,4
53484,1209,2024-02-08,Comedy,Tablet,96,4
51662,1428,2024-06-21,Romance,Mobile,29,5
52648,1150,2024-08-24,Drama,Mobile,10,5
51999,1572,2024-07-12,Animation,Smart TV,77,4
51446,1026,2024-07-13,Series,Smart TV,99,4
50677,1182,2024-01-29,Animation,Smart TV,58,1
50143,1599,2024-06-10,Action,Smart TV,97,5
51599,1035,2024-02-09,Series,Mobile,88,4
52178,1195,2024-05-06,Horror,Smart TV,8,4
52587,1298,2024-02-06,Drama,Laptop,40,5
51261,1423,2024-01-06,Comedy,Mobile,92,4
51772,1350,2024-06-29,Animation,Laptop,81,4
50537,1276,2024-03-27,Comedy,Smart TV,36,3
